Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Checkout Blocks Rule Trigger (product.metafields.checkoutblocks.trigger),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color (product.metafields.shopify.color-pattern),Play vehicle propulsion (product.metafields.shopify.play-vehicle-propulsion),Recommended age group (product.metafields.shopify.recommended-age-group),Skill level (product.metafields.shopify.skill-level),Suitable space (product.metafields.shopify.suitable-space),Toy figure features (product.metafields.shopify.toy-figure-features),Toy/Game material (product.metafields.shopify.toy-game-material),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
amazing-yamaguchi-batman-revoltech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/558947001_122141918684851895_1296593260560983644_n.jpg?v=1760784439,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
amazing-yamaguchi-batman-revoltech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/558892404_122141918636851895_3444682316619642445_n.jpg?v=1760784439,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
82-toyota-supra-car-culture-world-tour-premium,82 TOYOTA SUPRA CAR CULTURE WORLD TOUR PREMIUM,"<div>
<b>'82 Toyota Supra White Hot Wheels Premiums Car Culture 2024 2/5 1:64</b><br><br>
</div>
<div>
<table>
<thead>
<tr>
<th>Attribute</th>
<th>Details</th>
</tr>
</thead>
<tbody>
<tr>
<td><strong>Condition</strong></td>
<td>New (Unopened, Undamaged)</td>
</tr>
<tr>
<td><strong>Autographed</strong></td>
<td>No</td>
</tr>
<tr>
<td><strong>Color</strong></td>
<td>White</td>
</tr>
<tr>
<td><strong>Vehicle Make</strong></td>
<td>Toyota</td>
</tr>
<tr>
<td><strong>Vehicle Model</strong></td>
<td>Supra</td>
</tr>
<tr>
<td><strong>Vehicle Year</strong></td>
<td>1982</td>
</tr>
<tr>
<td><strong>Vehicle Type</strong></td>
<td>Car</td>
</tr>
<tr>
<td><strong>Scale</strong></td>
<td>1:64</td>
</tr>
<tr>
<td><strong>Material</strong></td>
<td>Diecast</td>
</tr>
<tr>
<td><strong>Brand</strong></td>
<td>Hot Wheels</td>
</tr>
<tr>
<td><strong>Series</strong></td>
<td>Hot Wheels Car Culture</td>
</tr>
<tr>
<td><strong>Theme</strong></td>
<td>Batman</td>
</tr>
<tr>
<td><strong>Character Family</strong></td>
<td>Cars</td>
</tr>
<tr>
<td><strong>Customized</strong></td>
<td>No</td>
</tr>
<tr>
<td><strong>Features</strong></td>
<td>Unopened Box</td>
</tr>
<tr>
<td><strong>Recommended Age</strong></td>
<td>3+</td>
</tr>
<tr>
<td><strong>Age Level</strong></td>
<td>3–4 Years</td>
</tr>
<tr>
<td><strong>Gender</strong></td>
<td>Boys &amp; Girls</td>
</tr>
<tr>
<td><strong>Year of Manufacture</strong></td>
<td>2024</td>
</tr>
<tr>
<td><strong>Country of Manufacture</strong></td>
<td>Thailand</td>
</tr>
</tbody>
</table>
<br><br><span>✔️ </span><strong>Safe Packaging</strong><span> – All items are securely packed with bubble wrap to prevent damage.</span><br><span>✔️ </span><strong>Fast Shipping</strong><span> – We process and ship orders quickly so you get your items sooner.</span><br><span>✔️ </span><strong>Tracking Provided if selected</strong><span> – Every order includes a tracking number for your convenience in s</span><span>hipping. </span>
</div>",Hot Wheels,Toys & Games > Toys > Play Vehicles > Toy Cars,"","1982 supra, 1:64 scale, batman theme, boys girls toy car, car culture series, diecast car, hot wheels 2024, hot wheels batman, hot wheels supra collectible, hot wheels toyota white, premium hot wheels car, thailand diecast, unopened hot wheels, white hot wheels",true,Title,Default Title,,,,,,,,,200.0,shopify,2,deny,manual,1830.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0949/7221/5612/files/IMG_20251016_234549_667.jpg?v=1760639110,1,"",false,,,,,,,,,,,,,,,,striped; white; gray; black,push-and-go,3-years-or-older,,,,plastic; metal,,kg,,,active
82-toyota-supra-car-culture-world-tour-premium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/IMG_20251016_234549_344.jpg?v=1760639110,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
82-toyota-supra-car-culture-world-tour-premium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/IMG_20251016_234549_807.jpg?v=1760639109,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
hot-wheels-premium-fast-furious-1970-chevelle-ss,Hot Wheels Premium Fast & Furious 1970 Chevelle SS,"<table>
<thead>
<tr>
<th><strong>Attribute</strong></th>
<th><strong>Details</strong></th>
</tr>
</thead>
<tbody>
<tr>
<td><strong>Condition</strong></td>
<td>New: Unused, unopened, undamaged</td>
</tr>
<tr>
<td><strong>Color</strong></td>
<td>Gray</td>
</tr>
<tr>
<td><strong>Vehicle Make</strong></td>
<td>Chevrolet</td>
</tr>
<tr>
<td><strong>Vehicle Type</strong></td>
<td>Car</td>
</tr>
<tr>
<td><strong>Scale</strong></td>
<td>1:64</td>
</tr>
<tr>
<td><strong>Material</strong></td>
<td>Diecast</td>
</tr>
<tr>
<td><strong>Scale</strong></td>
<td>1:64</td>
</tr>
<tr>
<td><strong>Material</strong></td>
<td>Diecast</td>
</tr>
</tbody>
</table>",Hot Wheels,Toys & Games > Toys > Play Vehicles > Toy Cars,"","1, 1970 Vehicle Year 1970 Vehicle Year, 2024 Manufacture, :64 Scale, Chevrolet, Chevroletible Toy, Chevy Chevelle SS Chevy Chevelle SS, Collect, Collectible Toy, Diecast Vehicl, Diecast Vehicle Fast and the Furious, Fast & Furious, Gray, Hot Wheels, JBL94, Limited Edition, The, The Fast and the Furious",true,Title,Default Title,,,,,,,,,200.0,shopify,2,deny,manual,1280.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0949/7221/5612/files/556341796_122140886384851895_6688019023873737143_n_1.png?v=1760529943,1,"",false,,,,,,,,,,,,,,,,gray,push-and-go,3-years-or-older,,,,plastic; metal,,kg,,,active
hot-wheels-premium-fast-furious-1970-chevelle-ss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/556341796_122140886384851895_6688019023873737143_n_1.jpg?v=1760529779,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
hot-wheels-premium-fast-furious-1970-chevelle-ss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/2024HotWheelsPremiumFast_Furious1970ChevelleSSGray0_1.webp?v=1760529778,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
hot-wheels-premium-fast-furious-1970-chevelle-ss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/2024HotWheelsPremiumFast_Furious1970ChevelleSSGray0.webp?v=1760529778,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
hot-wheels-premium-fast-furious-mclaren-senna,Hot Wheels Premium Fast & Furious McLaren Senna,"<table>
<thead>
<tr>
<th><strong>Attribute</strong></th>
<th><strong>Details</strong></th>
</tr>
</thead>
<tbody>
<tr>
<td><strong>Condition</strong></td>
<td>New: Unused, unopened, undamaged</td>
</tr>
<tr>
<td><strong>Autographed</strong></td>
<td>No</td>
</tr>
<tr>
<td><strong>Color</strong></td>
<td>Red</td>
</tr>
<tr>
<td><strong>Vehicle Make</strong></td>
<td>McLaren</td>
</tr>
<tr>
<td><strong>Vehicle Type</strong></td>
<td>Car</td>
</tr>
<tr>
<td><strong>Scale</strong></td>
<td>1:64</td>
</tr>
<tr>
<td><strong>Material</strong></td>
<td>Diecast</td>
</tr>
<tr>
<td><strong>MPN</strong></td>
<td>HNW46</td>
</tr>
<tr>
<td><strong>Gender</strong></td>
<td>Boys &amp; Girls</td>
</tr>
<tr>
<td><strong>Year of Manufacture</strong></td>
<td>2024</td>
</tr>
<tr>
<td><strong>Brand</strong></td>
<td>Hot Wheels</td>
</tr>
<tr>
<td><strong>Series</strong></td>
<td>Fast &amp; Furious</td>
</tr>
<tr>
<td><strong>Customized</strong></td>
<td>No</td>
</tr>
<tr>
<td><strong>Model</strong></td>
<td>McLaren Senna</td>
</tr>
<tr>
<td><strong>Features</strong></td>
<td>Unopened Box, Real Riders</td>
</tr>
<tr>
<td><strong>Country/Region of Manufacture</strong></td>
<td>Thailand</td>
</tr>
<tr>
<td><strong>Character Family</strong></td>
<td>The Fast and the Furious</td>
</tr>
</tbody>
</table>",Hot Wheels,Toys & Games > Toys > Play Vehicles > Toy Cars,"","2024 Manufacture, Collectible Toy, Fast & Furious, HNW46, Hot Wheels, Limited Edition, McLaren Senna, McLaren Vehicle, Real Riders, Red, The Fast and the Furious",true,Title,Default Title,,,,,,,,,200.0,shopify,1,deny,manual,1680.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0949/7221/5612/files/HotWheelsPremiumFast_FuriousMcLarenSenna5_5Red0.webp?v=1760529346,1,"",false,,,,,,,,,,,,,,,,red; black,push-and-go,3-years-or-older,,,,plastic; metal,,kg,,,active
hot-wheels-premium-fast-furious-mclaren-senna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/558842267_122140885886851895_6329841560011210879_n_1.jpg?v=1760529529,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
hot-wheels-premium-fast-furious-mclaren-senna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/HotWheelsPremiumFast_FuriousMcLarenSenna5_5Red3.webp?v=1760529529,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
hot-wheels-premium-fast-furious-mclaren-senna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/HotWheelsPremiumFast_FuriousMcLarenSenna5_5Red1.webp?v=1760529529,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
hot-wheels-premium-fast-furious-mclaren-senna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/HotWheelsPremiumFast_FuriousMcLarenSenna5_5Red2.webp?v=1760529529,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
hw-2024-premium-fast-furious-land-rover-defender-110-black,HW 2024 Premium Fast & Furious Land Rover Defender 110 Black,"<table>
<thead>
<tr>
<th><strong>Attribute</strong></th>
<th><strong>Details</strong></th>
</tr>
</thead>
<tbody>
<tr>
<td><strong>Condition</strong></td>
<td>New: Unused, unopened, undamaged</td>
</tr>
<tr>
<td><strong>Brand</strong></td>
<td>Hot Wheels</td>
</tr>
<tr>
<td><strong>Series</strong></td>
<td>Fast &amp; Furious</td>
</tr>
<tr>
<td><strong>Vehicle Make</strong></td>
<td>Land Rover</td>
</tr>
<tr>
<td><strong>Vehicle Type</strong></td>
<td>Car</td>
</tr>
<tr>
<td><strong>Color</strong></td>
<td>Black</td>
</tr>
<tr>
<td><strong>Model</strong></td>
<td>Land Rover Defender 110</td>
</tr>
<tr>
<td><strong>Theme</strong></td>
<td>Fast &amp; Furious</td>
</tr>
<tr>
<td><strong>Scale</strong></td>
<td>1:64</td>
</tr>
<tr>
<td><strong>Vehicle Year</strong></td>
<td>1990</td>
</tr>
<tr>
<td><strong>Material</strong></td>
<td>Diecast</td>
</tr>
<tr>
<td><strong>Year of Manufacture</strong></td>
<td>2024</td>
</tr>
<tr>
<td><strong>Character Family</strong></td>
<td>The Fast and the Furious</td>
</tr>
<tr>
<td><strong>UPC</strong></td>
<td></td>
</tr>
</tbody>
</table>",Hot Wheels,Toys & Games > Toys > Play Vehicles > Toy Cars,"","1990 Vehicle Year, 2024 Manufacture, Black, Car Model, Collectible Toy, Diecast Vehicle, Fast & Furious, Hot Wheels, Land Rover, Land Rover Defender 110, Limited Edition, The Fast and the Furious",true,Title,Default Title,,,,,,,,,200.0,shopify,1,deny,manual,1080.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0949/7221/5612/files/HotWheels2024PremiumFast_FuriousLandRoverDefender110Black4_50.webp?v=1760528604,1,"",false,,,,,,,,,,,,,,,,black,push-and-go,3-years-or-older,,,,plastic; metal,,kg,,,active
hw-2024-premium-fast-furious-land-rover-defender-110-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/HotWheels2024PremiumFast_FuriousLandRoverDefender110Black4_52.webp?v=1760528604,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
hw-2024-premium-fast-furious-land-rover-defender-110-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/HotWheels2024PremiumFast_FuriousLandRoverDefender110Black4_53.webp?v=1760528604,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
hw-2024-premium-fast-furious-land-rover-defender-110-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/HotWheels2024PremiumFast_FuriousLandRoverDefender110Black4_51.webp?v=1760528604,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
hw-car-culture-toyota-ae86-sprinter-trueno,HW Car Culture Toyota AE86 Sprinter Trueno,"<table>
<thead>
<tr>
<th><strong>Attribute</strong></th>
<th><strong>Details</strong></th>
</tr>
</thead>
<tbody>
<tr>
<td><strong>Condition</strong></td>
<td>New: A brand-new, unused, unopened, undamaged item</td>
</tr>
<tr>
<td><strong>Vehicle Make</strong></td>
<td>Toyota</td>
</tr>
<tr>
<td><strong>Custom Bundle</strong></td>
<td>No</td>
</tr>
<tr>
<td><strong>Color</strong></td>
<td>Multi-Color</td>
</tr>
<tr>
<td><strong>Vehicle Type</strong></td>
<td>Car</td>
</tr>
<tr>
<td><strong>MPN</strong></td>
<td>HCJ99</td>
</tr>
<tr>
<td><strong>Scale</strong></td>
<td>1:64</td>
</tr>
<tr>
<td><strong>Material</strong></td>
<td>Diecast</td>
</tr>
<tr>
<td><strong>Gender</strong></td>
<td>Boys &amp; Girls</td>
</tr>
<tr>
<td><strong>Age Level</strong></td>
<td>8–11 Years, 12–16 Years, 17 Years &amp; Up</td>
</tr>
<tr>
<td><strong>Year of Manufacture</strong></td>
<td>2022</td>
</tr>
<tr>
<td><strong>Modified Item</strong></td>
<td>No</td>
</tr>
<tr>
<td><strong>Brand</strong></td>
<td>Hot Wheels</td>
</tr>
<tr>
<td><strong>Series</strong></td>
<td>Hot Wheels Car Culture</td>
</tr>
<tr>
<td><strong>Model</strong></td>
<td>Hot Wheels Car Culture Circuit Legends Vehicles</td>
</tr>
<tr>
<td><strong>Vehicle Year</strong></td>
<td>2022</td>
</tr>
<tr>
<td><strong>Recommended Age Range</strong></td>
<td>3+</td>
</tr>
<tr>
<td><strong>Features</strong></td>
<td>Limited Edition, Special Edition, Unopened Box</td>
</tr>
<tr>
<td><strong>Country/Region of Manufacture</strong></td>
<td>Thailand</td>
</tr>
<tr>
<td><strong>Character Family</strong></td>
<td>Cars</td>
</tr>
</tbody>
</table>",Hot Wheels,Toys & Games > Toys > Play Vehicles > Toy Cars,"","2022 Model, Circuit Legends, Collectible Toy, HCJ99, Hot Wheels, Limited Edition, Multi-Color, No Custom Bundle, Not Modified, Special Edition, Sprinter Trueno, Toy Cars, Toyota AE86, Vehicle Make Toyota",true,Title,Default Title,,,,,,,,,200.0,shopify,1,deny,manual,2350.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0949/7221/5612/files/2022HotWheelsCarCulture1_5ToyotaAE86SprinterTrueno1_640.webp?v=1760527510,1,"",false,,,,,,,,,,,,,,,,striped; white; pink; black; blue,push-and-go,3-years-or-older,,,,plastic; metal,,kg,,,active
hw-car-culture-toyota-ae86-sprinter-trueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/2022HotWheelsCarCulture1_5ToyotaAE86SprinterTrueno1_644.webp?v=1760527510,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
hw-car-culture-toyota-ae86-sprinter-trueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/2022HotWheelsCarCulture1_5ToyotaAE86SprinterTrueno1_641.webp?v=1760527510,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
hw-car-culture-toyota-ae86-sprinter-trueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/2022HotWheelsCarCulture1_5ToyotaAE86SprinterTrueno1_642.webp?v=1760527510,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
hw-car-culture-toyota-ae86-sprinter-trueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/2022HotWheelsCarCulture1_5ToyotaAE86SprinterTrueno1_643.webp?v=1760527510,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
nissan-skyline-lb-er34-liberty-walk-lbwk,Nissan Skyline LB-ER34 Liberty Walk LBWK,"<p><strong>Hot Wheels Premium LB-ER34 SUPER SILHOUETTE NISSAN SKYLINE R34 Liberty Walk LBWK</strong></p>
<p>Introducing the 2022 Hot Wheels Car Culture LB-ER34 Super Silhouette Nissan Skyline 4/5, a must-have for any adult collector. This diecast car is exquisitely crafted with a vibrant red colour and a 1:64 scale equivalent.</p>",Hot Wheels,Toys & Games > Toys > Play Vehicles > Toy Cars,"","1:64 scale, die-cast car, Hot Wheels, Nissan, Silhouette, Skyline, toy car",true,Title,Default Title,,,,,,,,,200.0,shopify,0,deny,manual,3480.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0949/7221/5612/files/HotWheelsPremiumCarSilhouetteNissanSkylineLB-ER34LibertyWalkLBWK0.webp?v=1760432767,1,"",false,,,,,,,,,,,,,,,,red; yellow; black,push-and-go,adults; 13-18-years,,,,plastic; metal,,kg,,,active
nissan-skyline-lb-er34-liberty-walk-lbwk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/HotWheelsNissanSkylineLBWKLibertyWalkLB-ER34SuperSilhouette4_5Premium0.webp?v=1760432767,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
hw-premium-89-toyota-supra,HW PREMIUM '89 TOYOTA SUPRA,"<p><span>2025 HOT WHEELS PREMIUM '89 TOYOTA SUPRA RONIN RUN 2 II CAR CULTURE</span></p>
<div>
<p>ORIGINAL HOT WHEELS FROM MATTEL<br>Scale 1:64<br>Condition : New In Card<br>Suitable for collectors and children ages 3 and up</p>
<p>MATERIAL : METAL BASE / METAL BODY<br>RUBBER TYRES</p>
</div>",Hot Wheels,Toys & Games > Toys > Play Vehicles > Toy Cars,"","1:64 scale, 2025 hot wheels, die-cast car, Hot Wheels, Supra, Toyota supra",true,Title,Default Title,,,,,,,,,200.0,shopify,2,deny,manual,1830.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0949/7221/5612/files/2025HOTWHEELSPREMIUM_89TOYOTASUPRARONINRUN2IICARCULTURE0.webp?v=1760424000,1,"",false,,,,,,,,,,,,,,,,black; red; white,push-and-go,3-years-or-older,,,,metal; rubber,,kg,,,active
hw-premium-89-toyota-supra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/2025HOTWHEELSPREMIUM_89TOYOTASUPRARONINRUN2IICARCULTURE1.webp?v=1760424000,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
hw-rexy-porsche-911-gt3-r-992-2024,HW REXY PORSCHE 911 GT3 R 992 (2024),"<p><span>2024 Hot Wheels Car Culture Race Day “REXY” PORSCHE 911 GT3 R (992)</span><span></span><span></span></p>
<ul class=""ul1"">
<li class=""li1""><span>Condition: BRAND NEW / SEALED</span></li>
<li class=""li1""><span>Scale: 1:64</span></li>
<li class=""li1""><span>Colour: Green</span></li>
<li class=""li1""><span>Number: HRV72</span></li>
<li class=""li1"">Guaranteed Authentic</li>
</ul>",Hot Wheels,Toys & Games > Toys > Play Vehicles > Toy Cars,"","1:64 scale, 2024 Release, collectible, die-cast car, Hot Wheels",true,Title,Default Title,,,,,,,,,200.0,shopify,1,deny,manual,3650.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0949/7221/5612/files/2182289887.webp?v=1760423756,1,"",false,,,,,,,,,,,,,,,,green; red; white,push-and-go,3-years-or-older,,,,plastic; metal,,kg,,,active
hw-rexy-porsche-911-gt3-r-992-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/6105a9cd-8a77-4932-bc3e-b858f7ad3079.avif?v=1760423756,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
hw-rexy-porsche-911-gt3-r-992-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/2182289889.webp?v=1760423756,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
hw-rexy-porsche-911-gt3-r-992-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/2182289891.webp?v=1760423756,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
hw-rexy-porsche-911-gt3-r-992-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/2182289894.webp?v=1760423786,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
hw-fast-furious-mclaren-senna,HW Fast & Furious McLaren Senna,"<div>2025 Hot Wheels Premium FAST &amp; FURIOUS Mix 1</div>
<div>
<div>McLaren Senna Brand New, from the LATEST stock </div>
</div>",Hot Wheels,Toys & Games > Toys > Play Vehicles > Toy Cars,"","1:64 scale, die-cast car, Hot Wheels, McLaren, toy car",true,Title,Default Title,,,,,,,,,200.0,shopify,1,deny,manual,1680.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0949/7221/5612/files/558842267_122140885886851895_6329841560011210879_n.jpg?v=1759917075,1,"",false,,,,,,,,,,,,,,,,striped; black; red,push-and-go,3-years-or-older,,,,metal; plastic,,kg,,,active
hw-fast-furious-mclaren-senna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/2025HotWheelsFast_FuriousMix1_5McLarenSennaDELTARED_FSC0.webp?v=1759917075,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
hw-premium-boulevard-black-16-bugatti-chiron,HW Premium Boulevard Black '16 Bugatti Chiron,"<p class=""p1""><b>🏁 2025 Hot Wheels Boulevard #122 – Bugatti Chiron (Black) G20 | Stealth Edition Premium Supercar 🖤</b><br></p>
<p class=""p4""><br></p>
<p class=""p1""><b>A must-have for diecast collectors, Bugatti fans, and lovers of premium blackout castings.</b><span> </span>This<span> </span><b>2025 Hot Wheels Boulevard #122 Bugatti Chiron</b><span> </span>is a<span> </span><b>stealth beast</b>—draped in an<span> </span><b>all-black colorway</b><span> </span>that mirrors the ultra-rare look of a premium chase car, even though it’s not officially labeled one.</p>
<p class=""p4""> </p>",Hot Wheels,Toys & Games > Toys > Play Vehicles > Toy Cars,"","1:64 scale, 2025 hot wheels, die-cast car, Hot Wheels, toy car",true,Title,Default Title,,,,,,,,,200.0,shopify,0,deny,manual,1630.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0949/7221/5612/files/2025_HOT_WHEELS_Boulevard_122_-_16_Bugatti_Chiron_All_Black_0.webp?v=1759915676,1,"",false,,,,,,,,,,,,,,,,black,push-and-go,3-years-or-older,,,,metal; plastic,,kg,,,active
hw-premium-boulevard-black-16-bugatti-chiron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0949/7221/5612/files/558301631_122140884950851895_2052831714741919395_n.jpg?v=1759915631,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ct-toys-wolverine-138-bootleg,CT Toys Wolverine 138 Bootleg,"<table>
<thead>
<tr>
<th><strong>Category</strong></th>
<th><strong>Details</strong></th>
</tr>
</thead>
<tbody>
<tr>
<td><strong>Condition</strong></td>
<td>New: Unused, unopened, undamaged</td>
</tr>
<tr>
<td><strong>Character</strong></td>
<td>Wolverine</td>
</tr>
<tr>
<td><strong>Film</strong></td>
<td>X-Men</td>
</tr>
<tr>
<td><strong>Signed</strong></td>
<td>No</td>
</tr>
<tr>
<td><strong>Items Included</strong></td>
<td>Figure Stand</td>
</tr>
<tr>
<td><strong>Vehicle Type</strong></td>
<td>Ship</td>
</tr>
<tr>
<td><strong>Year Manufactured</strong></td>
<td>2024</td>
</tr>
<tr>
<td><strong>Material</strong></td>
<td>PVC, Plastic</td>
</tr>
<tr>
<td><strong>Age Level</strong></td>
<td>17 Years &amp; Up</td>
</tr>
<tr>
<td><strong>Franchise</strong></td>
<td>X-Men</td>
</tr>
<tr>
<td><strong>Vintage</strong></td>
<td>No</td>
</tr>
<tr>
<td><strong>Colour</strong></td>
<td>Brown</td>
</tr>
<tr>
<td><strong>Brand</strong></td>
<td>Ct Toys</td>
</tr>
<tr>
<td><strong>Type</strong></td>
<td>Action Figure</td>
</tr>
<tr>
<td><strong>Theme</strong></td>
<td>Comics</td>
</tr>
<tr>
<td><strong>Features</strong></td>
<td>Boxed</td>
</tr>
<tr>
<td><strong>Time Period Manufactured</strong></td>
<td>2020–Now</td>
</tr>
<tr>
<td><strong>Featured Person/Artist</strong></td>
<td>Hugh Jackman</td>
</tr>
<tr>
<td><strong>Country/Region of Manufacture</strong></td>
<td>China</td>
</tr>
</tbody>
</table>",CT,"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Action & Toy Figures > Action Figures","","17+ Age Group, 2024 Release, Action Figure, Boxed Collectible, Brown Suit, China Made, Comic Book Character, Comics, Ct Toys, Figure Stand, Hugh Jackman, Movie Collectible, Non-Vintage, Plastic Figure, PVC Toy, Ship Vehicle, Superhero Toy, Wolverine, X-Men",true,Title,Default Title,,,,,,,,,600.0,shopify,2,deny,manual,3780.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0949/7221/5612/files/InStockCTToysMAF138X-MENWolverineActionFigureBrownSuitCOMICVerNew0.webp?v=1759557652,1,"",false,,,,,,,,,,,,,,,,brown; red; yellow,,13-18-years; adults,,,,plastic,,kg,,,active
